time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2026-07-15T09:00:00Z,6.0,101.5,NaN
2026-07-15T09:00:00Z,6.0,102.0,NaN
2026-07-15T09:00:00Z,6.0,102.5,30.543
2026-07-15T09:00:00Z,6.0,103.0,30.282
2026-07-15T09:00:00Z,6.0,103.5,29.487000000000002
2026-07-15T09:00:00Z,6.0,104.0,29.406
2026-07-15T09:00:00Z,6.0,104.5,30.072
2026-07-15T09:00:00Z,6.0,105.0,30.334
2026-07-15T09:00:00Z,6.0,105.5,30.141
2026-07-15T09:00:00Z,6.0,106.0,30.476
2026-07-15T09:00:00Z,6.5,97.0,29.623
2026-07-15T09:00:00Z,6.5,97.5,29.570999999999998
2026-07-15T09:00:00Z,6.5,98.0,29.953
2026-07-15T09:00:00Z,6.5,98.5,30.063
2026-07-15T09:00:00Z,6.5,99.0,30.823
2026-07-15T09:00:00Z,6.5,99.5,30.579
2026-07-15T09:00:00Z,6.5,100.0,30.305
2026-07-15T09:00:00Z,6.5,100.5,NaN
2026-07-15T09:00:00Z,6.5,101.0,NaN
2026-07-15T09:00:00Z,6.5,101.5,NaN
2026-07-15T09:00:00Z,6.5,102.0,30.517
2026-07-15T09:00:00Z,6.5,102.5,31.032
2026-07-15T09:00:00Z,6.5,103.0,30.883
2026-07-15T09:00:00Z,6.5,103.5,29.592
2026-07-15T09:00:00Z,6.5,104.0,29.167
2026-07-15T09:00:00Z,6.5,104.5,29.656
2026-07-15T09:00:00Z,6.5,105.0,29.913
2026-07-15T09:00:00Z,6.5,105.5,29.931
2026-07-15T09:00:00Z,6.5,106.0,30.068
2026-07-15T09:00:00Z,7.0,97.0,30.3
2026-07-15T09:00:00Z,7.0,97.5,30.186
2026-07-15T09:00:00Z,7.0,98.0,29.538
2026-07-15T09:00:00Z,7.0,98.5,29.943
2026-07-15T09:00:00Z,7.0,99.0,30.381999999999998
2026-07-15T09:00:00Z,7.0,99.5,30.14
2026-07-15T09:00:00Z,7.0,100.0,NaN
2026-07-15T09:00:00Z,7.0,100.5,NaN
2026-07-15T09:00:00Z,7.0,101.0,30.0
2026-07-15T09:00:00Z,7.0,101.5,30.051000000000002
2026-07-15T09:00:00Z,7.0,102.0,30.416
2026-07-15T09:00:00Z,7.0,102.5,30.728
2026-07-15T09:00:00Z,7.0,103.0,30.198
2026-07-15T09:00:00Z,7.0,103.5,29.841
2026-07-15T09:00:00Z,7.0,104.0,29.098
2026-07-15T09:00:00Z,7.0,104.5,29.451
