time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2026-06-14T12:00:00Z,0.0,5.7187499999999964,102.84374999999997,0.34967503
2026-06-14T12:00:00Z,0.0,5.7187499999999964,103.33124999999998,0.25899595
2026-06-14T12:00:00Z,0.0,5.7187499999999964,103.81874999999998,0.26882252
2026-06-14T12:00:00Z,0.0,5.7187499999999964,104.30624999999998,0.2124867
2026-06-14T12:00:00Z,0.0,5.7187499999999964,104.79374999999997,0.18263216
2026-06-14T12:00:00Z,0.0,5.7187499999999964,105.28124999999997,0.09858648
2026-06-14T12:00:00Z,0.0,5.7187499999999964,105.76874999999998,0.10938927
2026-06-14T12:00:00Z,0.0,5.231249999999996,96.99374999999998,NaN
2026-06-14T12:00:00Z,0.0,5.231249999999996,97.48124999999997,8.508207
2026-06-14T12:00:00Z,0.0,5.231249999999996,97.96874999999997,0.70238376
2026-06-14T12:00:00Z,0.0,5.231249999999996,98.45624999999998,0.30212823
2026-06-14T12:00:00Z,0.0,5.231249999999996,98.94374999999998,0.2568672
